Time,TRW1MT (C)
2006-09-01,20.52113803906832
2006-09-02,20.71199544592228
2006-09-03,20.87496245362672
2006-09-04,20.87496245362672
2006-09-05,21.052426581721193
2006-09-06,21.229890709815663
2006-09-07,21.340841773943097
2006-09-08,21.586000825636802
2006-09-09,21.586000825636802
2006-09-10,21.734378890556613
2006-09-11,21.9433708190918
2006-09-12,21.9433708190918
2006-09-13,22.097872763198925
2006-09-14,22.302078708182307
2006-09-15,22.302078708182307
2006-09-16,22.43421843319024
2006-09-17,22.66220251090999
2006-09-18,22.66220251090999
2006-09-19,22.66220251090999
2006-09-20,22.704992621107763
2006-09-21,22.926028964690634
2006-09-22,22.804729741110638
2006-09-23,22.91490463745775
2006-09-24,23.023820245276514
2006-09-25,23.023820245276514
2006-09-26,23.164470701201257
2006-09-27,23.38700992928352
2006-09-28,23.38700992928352
2006-09-29,23.66359924893401
2006-09-30,23.751849580932685
2006-10-01,23.79432105060441
2006-10-02,23.892885228906763
2006-10-03,23.786632121727642
2006-10-04,23.650420038808036
2006-10-05,23.66961842163066
2006-10-06,23.73124671262815
2006-10-07,23.751849580932685
2006-10-08,23.751849580932685
2006-10-09,23.82712739525535
2006-10-10,24.013224781293346
2006-10-11,24.10982020675162
2006-10-12,24.11841721822566
2006-10-13,24.176031699409222
2006-10-14,24.42359631917327
2006-10-15,24.486790859164106
2006-10-16,24.486790859164106
2006-10-17,24.502417494797715
2006-10-18,24.687681654183564
2006-10-19,24.83155421266448
2006-10-20,24.85704852174968
2006-10-21,24.85704852174968
2006-10-22,24.85704852174968
2006-10-23,24.86412665184922
2006-10-24,24.94144190209303
2006-10-25,24.85704852174968
2006-10-26,24.85704852174968
2006-10-27,24.902706806780493
2006-10-28,24.988324594039085
2006-10-29,25.00553053442522
2006-10-30,25.034462816348412
2006-10-31,25.06335730793471
2006-11-01,25.118062599617055
2006-11-02,25.215765736613157
2006-11-03,25.225538317732973
2006-11-04,25.22926822398404
2006-11-05,25.22926822398404
2006-11-06,25.22712929091605
2006-11-07,25.22926822398404
2006-11-08,25.22926822398404
2006-11-09,25.22926822398404
2006-11-10,25.22926822398404
2006-11-11,25.191572362936
2006-11-12,24.575773801766147
2006-11-13,25.040199389488347
2006-11-14,24.80959427404837
2006-11-15,24.35394528116701
2006-11-16,23.901091782918822
2006-11-17,23.50783046775709
2006-11-18,23.214839965775816
2006-11-19,22.98161508386839
2006-11-20,22.742584581834286
2006-11-21,22.53530581641205
2006-11-22,22.35985441816752
2006-11-23,22.21068278160036
2006-11-24,22.036423788493106
2006-11-25,21.9075235203656
2006-11-26,21.780225698927485
2006-11-27,21.679229200208628
2006-11-28,21.588904247226925
2006-11-29,21.48352010324249
2006-11-30,21.400121873449947
2006-12-01,21.291545455237795
2006-12-02,21.23051625988501
2006-12-03,21.144729693342768
2006-12-04,21.0629667574578
2006-12-05,21.011624390314157
2006-12-06,20.976440022487758
2006-12-07,20.93635852685759
2006-12-08,20.890081714805053
2006-12-09,20.815927258697954
2006-12-10,20.757390986114526
2006-12-11,20.71970446145228
2006-12-12,20.69805024634752
2006-12-13,20.67925547968725
2006-12-14,20.659889541792474
2006-12-15,20.629782710871275
2006-12-16,20.598619752007018
2006-12-17,20.58439076295096
2006-12-18,20.57457667607865
2006-12-19,20.588787703775147
2006-12-20,20.604273988001527
2006-12-21,20.601762989932812
2006-12-22,20.60808538850354
2006-12-23,20.620927760600335
2006-12-24,20.63982670314614
2006-12-25,20.646220947155186
2006-12-26,20.656110471737694
2006-12-27,20.662443647124174
2006-12-28,20.689572484627668
2006-12-29,20.727463768789086
2006-12-30,20.78677217810884
2006-12-31,20.8372233000663
2007-01-01,20.882666683686335
2007-01-02,20.920824131112777
2007-01-03,20.957496533992938
2007-01-04,20.99593671792955
2007-01-05,21.037446919999123
2007-01-06,21.086616389375518
2007-01-07,21.158228325243392
2007-01-08,21.232672731096056
2007-01-09,21.334459281582536
2007-01-10,21.407255211438443
2007-01-11,21.458063523021
2007-01-12,21.540290568199655
2007-01-13,21.668631026162146
2007-01-14,21.787101268875475
2007-01-15,21.913725481919503
2007-01-16,22.013123217156192
2007-01-17,22.136148631400076
2007-01-18,22.273626333442635
2007-01-19,22.460258086810953
2007-01-20,22.628475822466584
2007-01-21,22.856112482451714
2007-01-22,23.18893998668565
2007-01-23,23.434507647313715
2007-01-24,23.69806652246833
2007-01-25,24.008338254858096
2007-01-26,24.362531675498595
2007-01-27,24.854605497178877
2007-01-28,25.36883464846916
2007-01-29,25.658343814468836
2007-01-30,25.6842366041618
2007-01-31,25.647934729592276
2007-02-01,25.635118257244258
2007-02-02,25.63254273477479
2007-02-03,25.606734012580834
2007-02-04,25.603527983868844
2007-02-05,25.603527983868844
2007-02-06,25.59470497417858
2007-02-07,25.577157748188192
2007-02-08,25.554066693111643
2007-02-09,25.492917384349603
2007-02-10,25.501337620987695
2007-02-11,25.475734933953667
2007-02-12,25.43085993634726
2007-02-13,25.382181393219774
2007-02-14,25.283268596050767
2007-02-15,25.23684491706001
2007-02-16,25.22926822398404
2007-02-17,25.22926822398404
2007-02-18,25.22926822398404
2007-02-19,25.219695931649742
2007-02-20,25.19565749835384
2007-02-21,25.1092309978858
2007-02-22,25.002016033094435
2007-02-23,24.892635681999234
2007-02-24,24.85712032338977
2007-02-25,24.85704852174968
2007-02-26,24.85704852174968
2007-02-27,24.833982600111984
2007-02-28,24.72948675759501
2007-03-01,24.61472853468836
2007-03-02,24.493264804771083
2007-03-03,24.108903121188185
2007-03-04,24.341555990757648
2007-03-05,24.486790859164106
2007-03-06,24.486790859164106
2007-03-07,24.45324318657619
2007-03-08,24.128111261408254
2007-03-09,24.204956749553585
2007-03-10,24.11841721822566
2007-03-11,24.11841721822566
2007-03-12,24.11841721822566
2007-03-13,23.838340726671486
2007-03-14,24.017649078799973
2007-03-15,24.11841721822566
2007-03-16,24.069879459072236
2007-03-17,23.90382315822373
2007-03-18,23.775214099562124
2007-03-19,23.609900820267285
2007-03-20,23.751849580932685
2007-03-21,23.742470783844723
2007-03-22,23.589435633098635
2007-03-23,23.751849580932685
2007-03-24,23.751849580932685
2007-03-25,23.751849580932685
2007-03-26,23.725142974690907
2007-03-27,23.296279182194723
2007-03-28,23.023820245276514
2007-03-29,23.023820245276514
2007-03-30,22.83070853302478
2007-03-31,22.66220251090999
2007-04-01,22.66220251090999
2007-04-02,22.593289565752897
2007-04-03,22.457230730282184
2007-04-04,22.302078708182307
2007-04-05,22.302078708182307
2007-04-06,22.042057734078952
2007-04-07,21.86332002308701
2007-04-08,21.292873945719357
2007-04-09,21.586000825636802
2007-04-10,21.586000825636802
2007-04-11,21.57493384764248
2007-04-12,21.473837853301678
2007-04-13,21.546404111166435
2007-04-14,21.586000825636802
2007-04-15,21.586000825636802
2007-04-16,21.637964895713377
2007-04-17,21.913488394769033
2007-04-18,21.9433708190918
2007-04-19,21.9433708190918
2007-04-20,22.00812659573164
2007-04-21,22.27728133552943
2007-04-22,22.302078708182307
2007-04-23,22.302078708182307
2007-04-24,22.3070548340708
2007-04-25,22.454203373753405
2007-04-26,22.51328070079687
2007-04-27,22.66220251090999
2007-04-28,22.66220251090999
2007-04-29,22.66220251090999
2007-04-30,22.66220251090999
2007-05-01,22.66220251090999
2007-05-02,22.66821258473184
2007-05-03,22.671997793107128
2007-05-04,22.751498183173453
2007-05-05,22.819881588797145
2007-05-06,22.869052583724564
2007-05-07,22.864712994685185
2007-05-08,22.955903106833873
2007-05-09,22.983772667238117
2007-05-10,23.002518810753337
2007-05-11,23.023820245276514
2007-05-12,23.023820245276514
2007-05-13,23.023820245276514
2007-05-14,23.023820245276514
2007-05-15,23.023820245276514
2007-05-16,23.023820245276514
2007-05-17,22.968752989776164
2007-05-18,22.850372525321607
2007-05-19,22.93019599815906
2007-05-20,22.953164246069612
2007-05-21,22.99063817612442
2007-05-22,23.00718148256383
2007-05-23,23.01677850942414
2007-05-24,23.021727550054482
2007-05-25,23.023820245276514
2007-05-26,23.023820245276514
2007-05-27,23.010577523055716
2007-05-28,23.008246187150473
2007-05-29,23.01528792300284
2007-05-30,23.023820245276514
2007-05-31,23.023820245276514
2007-06-01,23.023820245276514
2007-06-02,23.023820245276514
2007-06-03,23.023820245276514
2007-06-04,23.023820245276514
2007-06-05,23.023820245276514
2007-06-06,23.023820245276514
2007-06-07,23.096818805363093
2007-06-08,23.211993327982864
2007-06-09,23.205872319257125
2007-06-10,23.215662245863673
2007-06-11,23.221101093978415
2007-06-12,23.21252430705306
2007-06-13,23.16734683783143
2007-06-14,23.131785989547613
2007-06-15,23.09416759736682
2007-06-16,23.080332642704754
2007-06-17,23.06447701769225
2007-06-18,23.041722352122
2007-06-19,23.072463827872973
2007-06-20,23.06877278586425
2007-06-21,23.07613643310842
2007-06-22,23.078304597645015
2007-06-23,23.087895407100238
2007-06-24,23.133404738240735
2007-06-25,23.107268768452705
2007-06-26,23.107914055517167
2007-06-27,23.128518993324093
2007-06-28,23.107254019034098
2007-06-29,23.090133631375256
2007-06-30,23.064333210860756
2007-07-01,23.034137463598594
2007-07-02,23.026685319842723
2007-07-03,23.026567324493797
2007-07-04,23.037256965635933
2007-07-05,23.05829701129205
2007-07-06,23.060431989636747
2007-07-07,23.030649226095846
2007-07-08,23.023820245276514
2007-07-09,23.023820245276514
2007-07-10,23.023820245276514
2007-07-11,23.023820245276514
2007-07-12,23.023820245276514
2007-07-13,23.023820245276514
2007-07-14,23.023820245276514
2007-07-15,22.975941016603556
2007-07-16,22.908057485547076
2007-07-17,22.859117788512616
2007-07-18,22.908064828337324
2007-07-19,22.89134529493185
2007-07-20,22.826570870717394
2007-07-21,22.878868320837412
2007-07-22,22.841682333057506
2007-07-23,22.72909533011238
2007-07-24,22.80503813830125
2007-07-25,22.739481706924863
2007-07-26,22.778615107576787
2007-07-27,22.673866533226445
2007-07-28,22.73677221732161
2007-07-29,22.73549457181762
2007-07-30,22.767101612460504
2007-07-31,22.70594351244551
2007-08-01,22.68792797656043
2007-08-02,22.677805940197043
2007-08-03,22.664897314932738
2007-08-04,22.66220251090999
2007-08-05,22.66220251090999
2007-08-06,22.66220251090999
2007-08-07,22.66220251090999
2007-08-08,22.66220251090999
2007-08-09,22.66220251090999
2007-08-10,22.654747462646487
2007-08-11,22.590002982680783
2007-08-12,22.481811549053898
2007-08-13,22.424350274650177
2007-08-14,22.380936455552447
2007-08-15,22.319599351281227
2007-08-16,22.302078708182307
2007-08-17,22.302078708182307
2007-08-18,22.29287210544087
2007-08-19,22.143735048155904
2007-08-20,21.995201661740595
2007-08-21,21.9433708190918
2007-08-22,21.9433708190918
2007-08-23,21.9433708190918
2007-08-24,21.8541444253393
2007-08-25,21.602738031003597
2007-08-26,21.586000825636802
2007-08-27,21.436457426812545
2007-08-28,21.233003636327624
2007-08-29,21.229890709815663
2007-08-30,21.229890709815663
2007-08-31,21.229890709815663
2007-09-01,21.229890709815663
2007-09-02,21.229890709815663
2007-09-03,21.2932066403267
2007-09-04,21.476456182430567
2007-09-05,21.586000825636802
2007-09-06,21.62386544198361
2007-09-07,21.916409151396014
2007-09-08,21.9433708190918
2007-09-09,22.093830307090144
2007-09-10,22.302078708182307
2007-09-11,22.140799276851354
2007-09-12,22.28782409527636
2007-09-13,22.569312390173103
2007-09-14,22.66220251090999
2007-09-15,22.665157983986703
2007-09-16,22.877643648320266
2007-09-17,23.023820245276514
2007-09-18,23.026648446296186
2007-09-19,23.31029451570565
2007-09-20,23.38700992928352
2007-09-21,23.73614158836645
2007-09-22,24.00681982166269
2007-09-23,24.11841721822566
2007-09-24,24.11841721822566
2007-09-25,24.000831686830754
2007-09-26,23.76931156267994
2007-09-27,23.918724644778735
2007-09-28,23.97742250840146
2007-09-29,24.084438553828267
2007-09-30,24.11414848568855
2007-10-01,24.11841721822566
2007-10-02,24.11841721822566
2007-10-03,24.19187053925424
2007-10-04,24.435582973648653
2007-10-05,24.485089165627034
2007-10-06,24.486790859164106
2007-10-07,24.486790859164106
2007-10-08,24.494696275266463
2007-10-09,24.62873255700979
2007-10-10,24.798383793412377
2007-10-11,24.854093858384747
2007-10-12,24.85704852174968
2007-10-13,24.975082590061763
2007-10-14,25.105234939690636
2007-10-15,25.19399094449698
2007-10-16,25.22526244827367
2007-10-17,25.22926822398404
2007-10-18,25.22926822398404
2007-10-19,25.22926822398404
2007-10-20,25.22926822398404
2007-10-21,25.22926822398404
2007-10-22,25.277600990245965
2007-10-23,25.357688231952142
2007-10-24,25.39089041053679
2007-10-25,25.394055598767626
2007-10-26,25.412149988149658
2007-10-27,25.426798008113458
2007-10-28,25.407347109489656
2007-10-29,25.48514310449331
2007-10-30,25.52291257749989
2007-10-31,25.543613592483776
2007-11-01,25.588891363142356
2007-11-02,25.603527983868844
2007-11-03,25.603527983868844
2007-11-04,25.603527983868844
2007-11-05,25.614854168734542
2007-11-06,25.689334151601354
2007-11-07,25.747596749660474
2007-11-08,25.741425430983657
2007-11-09,25.779664679280213
2007-11-10,25.80555746897318
2007-11-11,25.796493464080655
2007-11-12,25.749281920890496
2007-11-13,25.696518101516165
2007-11-14,25.45158792236912
2007-11-15,24.96538166111358
2007-11-16,24.461410395105993
2007-11-17,24.16931608674268
2007-11-18,23.62667471326347
2007-11-19,23.43712530334752
2007-11-20,22.967245430408756
2007-11-21,22.657886554761898
2007-11-22,22.20949426143471
2007-11-23,21.934230205312918
2007-11-24,21.68870040238267
2007-11-25,21.422201597269382
2007-11-26,21.277097434605516
2007-11-27,21.134921023819686
2007-11-28,21.015297653351915
2007-11-29,21.25497041373844
2007-11-30,21.580015393304706
2007-12-01,21.726229798153877
2007-12-02,21.66485036975802
2007-12-03,21.65142577408121
2007-12-04,21.614983439222318
2007-12-05,21.55296620363938
2007-12-06,21.431811537651257
2007-12-07,20.453300939918883
2007-12-08,21.06838002233459
2007-12-09,21.42196659120287
2007-12-10,21.45226068091681
2007-12-11,21.40990535677325
2007-12-12,21.43575963956887
2007-12-13,21.428709457573135
2007-12-14,21.414753712699547
2007-12-15,21.4102126723987
2007-12-16,21.429541017500835
2007-12-17,21.42215821153404
2007-12-18,21.409330495779752
2007-12-19,21.434993158244204
2007-12-20,21.45659202349675
2007-12-21,21.463432507771582
2007-12-22,21.447394247600787
2007-12-23,21.45615816614317
2007-12-24,21.468067550499036
2007-12-25,21.476932702423923
2007-12-26,21.508781447654872
2007-12-27,21.536613030362748
2007-12-28,21.580303256830522
2007-12-29,21.649975664855933
2007-12-30,21.676874926834266
2007-12-31,21.659553096869338
2008-01-01,21.683445248904967
2008-01-02,21.742564265650373
2008-01-03,21.769830707950703
2008-01-04,21.808272219084724
2008-01-05,21.872913950400086
2008-01-06,21.99259600941632
2008-01-07,22.0528157659216
2008-01-08,22.09574592142638
2008-01-09,22.13898927623329
2008-01-10,22.2206650988924
2008-01-11,22.337462644461077
2008-01-12,22.433505468790344
2008-01-13,22.50587683972106
2008-01-14,22.60119835187296
2008-01-15,22.700451105336473
2008-01-16,22.815920153455796
2008-01-17,22.918139136564072
2008-01-18,23.120041812149225
2008-01-19,23.20573957448957
2008-01-20,23.366673718223332
2008-01-21,23.568466687476633
2008-01-22,23.78005286975963
2008-01-23,24.02963353609379
2008-01-24,24.273402229601647
2008-01-25,24.604234972866408
2008-01-26,24.942925533178784
2008-01-27,25.386613819756374
2008-01-28,25.987637074573968
2008-01-29,26.340623800787412
2008-01-30,26.362443049053994
2008-01-31,26.35847974859644
2008-02-01,26.35847974859644
2008-02-02,26.35847974859644
2008-02-03,26.35847974859644
2008-02-04,26.35847974859644
2008-02-05,26.35847974859644
2008-02-06,26.35847974859644
2008-02-07,25.982239828146813
2008-02-08,26.315155295523855
2008-02-09,26.35621589986864
2008-02-10,26.35847974859644
2008-02-11,26.354209568738067
2008-02-12,26.320336395838076
2008-02-13,26.289787890424584
2008-02-14,26.240144647354537
2008-02-15,26.18769561553866
2008-02-16,26.095946323550052
2008-02-17,26.094416592151646
2008-02-18,26.074083134453872
2008-02-19,26.063625943325835
2008-02-20,26.00572830037833
2008-02-21,25.97990581940576
2008-02-22,25.97990581940576
2008-02-23,25.97990581940576
2008-02-24,25.969435594529905
2008-02-25,25.869616903213572
2008-02-26,25.764073979465103
2008-02-27,25.701753213954092
2008-02-28,25.608931231304773
2008-02-29,25.603527983868844
2008-03-01,25.603527983868844
2008-03-02,25.603527983868844
2008-03-03,25.54774391614154
2008-03-04,25.576929763441687
2008-03-05,25.42801392676156
2008-03-06,25.266836310464523
2008-03-07,25.22926822398404
2008-03-08,25.22926822398404
2008-03-09,25.22926822398404
2008-03-10,25.125624446028795
2008-03-11,24.944313967696658
2008-03-12,24.85704852174968
2008-03-13,24.85704852174968
2008-03-14,24.85704852174968
2008-03-15,24.793857820522575
2008-03-16,24.60288356743278
2008-03-17,24.486790859164106
2008-03-18,24.455453518181496
2008-03-19,24.347861606809282
2008-03-20,24.223140560492528
2008-03-21,24.126353468084243
2008-03-22,24.11841721822566
2008-03-23,24.11841721822566
2008-03-24,24.114621135237126
2008-03-25,23.89018703266489
2008-03-26,23.751849580932685
2008-03-27,23.751849580932685
2008-03-28,23.69458780202955
2008-03-29,23.474789839785302
2008-03-30,23.38700992928352
2008-03-31,23.378488452677974
2008-04-01,23.129474018179504
2008-04-02,23.023820245276514
2008-04-03,23.02147055239564
2008-04-04,22.739074182065828
2008-04-05,22.66220251090999
2008-04-06,22.627790095875138
2008-04-07,22.377857683321743
2008-04-08,22.303181618581082
2008-04-09,22.302078708182307
2008-04-10,22.186089352679108
2008-04-11,21.947300749764732
2008-04-12,21.946098237277127
2008-04-13,21.96652501156295
2008-04-14,22.104082121456106
2008-04-15,22.288429045573558
2008-04-16,22.302078708182307
2008-04-17,22.302078708182307
2008-04-18,22.312411207639244
2008-04-19,22.56445326357076
2008-04-20,22.66220251090999
2008-04-21,22.66220251090999
2008-04-22,22.691301988681555
2008-04-23,22.956828298405714
2008-04-24,23.023820245276514
2008-04-25,23.023820245276514
2008-04-26,23.07540264953227
2008-04-27,23.18393255906543
2008-04-28,23.220452119559308
2008-04-29,23.324896440135745
2008-04-30,23.369605615316324
2008-05-01,23.38700992928352
2008-05-02,23.38700992928352
2008-05-03,23.38700992928352
2008-05-04,23.38700992928352
2008-05-05,23.38700992928352
2008-05-06,23.38700992928352
2008-05-07,23.24880511643866
2008-05-08,23.692177394718858
2008-05-09,23.38855824570642
2008-05-10,23.38700992928352
2008-05-11,23.38700992928352
2008-05-12,23.38945463942494
2008-05-13,23.395423012949827
2008-05-14,23.402341225155205
2008-05-15,23.412983122482885
2008-05-16,23.489191404981966
2008-05-17,23.50145940496433
2008-05-18,23.547890377119764
2008-05-19,23.582883069098425
2008-05-20,23.638157703929384
2008-05-21,23.661127221008822
2008-05-22,23.72923230801835
2008-05-23,23.751987963861943
2008-05-24,23.74426727538803
2008-05-25,23.74271895896514
2008-05-26,23.742911572491426
2008-05-27,23.746120810167977
2008-05-28,23.751849580932685
2008-05-29,23.74668605678552
2008-05-30,23.74258561113924
2008-05-31,23.740196462591953
2008-06-01,23.751849580932685
2008-06-02,23.751849580932685
2008-06-03,23.748152882870365
2008-06-04,23.738814830951434
2008-06-05,23.746515667896876
2008-06-06,23.7403668514806
2008-06-07,23.751849580932685
2008-06-08,23.751849580932685
2008-06-09,23.751849580932685
2008-06-10,23.751849580932685
2008-06-11,23.751849580932685
2008-06-12,23.751849580932685
2008-06-13,23.749193736733602
2008-06-14,23.751849580932685
2008-06-15,23.751849580932685
2008-06-16,23.594313877348277
2008-06-17,23.751849580932685
2008-06-18,23.80362469056881
2008-06-19,23.751849580932685
2008-06-20,23.751849580932685
2008-06-21,23.751849580932685
2008-06-22,23.751849580932685
2008-06-23,23.747386132871476
2008-06-24,23.071489190643334
2008-06-25,21.403560918390006
2008-06-26,23.210910784684682
2008-06-27,23.730558378064757
2008-06-28,23.751849580932685
2008-06-29,23.751849580932685
2008-06-30,23.751849580932685
2008-07-01,23.751849580932685
2008-07-02,23.751849580932685
2008-07-03,23.751849580932685
2008-07-04,23.751849580932685
2008-07-05,23.751849580932685
2008-07-06,23.751849580932685
2008-07-07,23.751849580932685
2008-07-08,23.756408602168907
2008-07-09,23.78607387422931
2008-07-10,23.81254969224937
2008-07-11,23.776103573909445
2008-07-12,23.77649434715825
2008-07-13,23.795072823902146
2008-07-14,23.795374277551236
2008-07-15,23.76447341769455
2008-07-16,23.75353548837759
2008-07-17,23.753405230627987
2008-07-18,23.751849580932685
2008-07-19,23.751849580932685
2008-07-20,23.751849580932685
2008-07-21,23.751849580932685
2008-07-22,23.751849580932685
2008-07-23,23.751849580932685
2008-07-24,23.751849580932685
2008-07-25,23.751849580932685
2008-07-26,23.751849580932685
2008-07-27,23.751849580932685
2008-07-28,23.751849580932685
2008-07-29,23.751849580932685
2008-07-30,23.751849580932685
2008-07-31,23.751849580932685
2008-08-01,23.492112667855206
2008-08-02,23.63597402433606
2008-08-03,23.735962669119782
2008-08-04,23.74699349760634
2008-08-05,23.737092421533617
2008-08-06,23.71906453629385
2008-08-07,23.615997779195723
2008-08-08,23.491621298698274
2008-08-09,23.401993039165358
2008-08-10,23.389028667203327
2008-08-11,23.38700992928352
2008-08-12,23.361102510359153
2008-08-13,23.38700992928352
2008-08-14,23.38700992928352
2008-08-15,23.345904403780356
2008-08-16,23.216764764905236
2008-08-17,23.03992661040548
2008-08-18,23.023820245276514
2008-08-19,23.023820245276514
2008-08-20,22.994651010997543
2008-08-21,22.750099381630317
2008-08-22,22.66220251090999
2008-08-23,22.66220251090999
2008-08-24,22.655540864055595
2008-08-25,22.482184484278452
2008-08-26,22.327123867870874
2008-08-27,22.302078708182307
2008-08-28,22.302078708182307
2008-08-29,22.302078708182307
2008-08-30,22.302078708182307
2008-08-31,22.302078708182307
2008-09-01,22.302078708182307
2008-09-02,22.337138275518623
2008-09-03,22.36239776666126
2008-09-04,22.482618450688527
2008-09-05,22.60283913471578
2008-09-06,22.723059818743042
2008-09-07,22.843280502770305
2008-09-08,22.963501186797558
2008-09-09,23.023820245276514
2008-09-10,23.023820245276514
2008-09-11,23.159558656769818
2008-09-12,23.370811380288202
2008-09-13,23.38700992928352
2008-09-14,23.388758267445265
2008-09-15,23.605118819066426
2008-09-16,23.751849580932685
2008-09-17,23.751849580932685
2008-09-18,23.755861519620563
2008-09-19,23.863953121894134
2008-09-20,24.04077900212778
2008-09-21,24.116113516882617
2008-09-22,24.11841721822566
2008-09-23,24.147888306296185
2008-09-24,24.165772918371488
2008-09-25,24.36882048720868
2008-09-26,24.47792709282817
2008-09-27,24.486790859164106
2008-09-28,24.486790859164106
2008-09-29,24.53654272892857
2008-09-30,24.71613814486107
2008-10-01,24.84051218060167
2008-10-02,24.85704852174968
2008-10-03,24.85704852174968
2008-10-04,24.85704852174968
2008-10-05,24.85704852174968
2008-10-06,24.878837674193857
2008-10-07,24.968975941551253
2008-10-08,25.131172067484293
2008-10-09,25.21714886294333
2008-10-10,25.22926822398404
2008-10-11,25.22926822398404
2008-10-12,25.22926822398404
2008-10-13,25.244653394628266
2008-10-14,25.33466937204533
2008-10-15,25.419080724443813
2008-10-16,25.526096764459602
2008-10-17,25.597429391899475
2008-10-18,25.603527983868844
2008-10-19,25.603527983868844
2008-10-20,25.619905861174647
2008-10-21,25.678202850483352
2008-10-22,25.773145626857527
2008-10-23,25.820880681291484
2008-10-24,25.83537850361956
2008-10-25,25.942996366093425
2008-10-26,25.97990581940576
2008-10-27,25.97990581940576
2008-10-28,25.98375705272538
2008-10-29,26.018629917240638
2008-10-30,26.108045807073157
2008-10-31,26.169580982170036
2008-11-01,26.168424074755663
2008-11-02,26.20699021759903
2008-11-03,26.30336329569893
2008-11-04,26.345373255961814
2008-11-05,26.352948885575554
2008-11-06,26.35847974859644
2008-11-07,26.35847974859644
2008-11-08,26.35847974859644
2008-11-09,26.35847974859644
2008-11-10,26.35847974859644
2008-11-11,26.35847974859644
2008-11-12,26.293888954248967
2008-11-13,25.78690382009369
2008-11-14,25.197793942513407
2008-11-15,24.747595668992453
2008-11-16,24.35808672797488
2008-11-17,24.060104664818926
2008-11-18,23.80669789655306
2008-11-19,23.605481821481376
2008-11-20,23.307877847777462
2008-11-21,23.126420888525935
2008-11-22,23.03856102275075
2008-11-23,22.88033478094789
2008-11-24,22.729184535650695
2008-11-25,22.577875275427218
2008-11-26,19.11008019862251
2008-11-27,17.44757816296656
2008-11-28,17.454428318385627
2008-11-29,20.140224794259794
2008-11-30,21.80222869708587
2008-12-01,22.05514290957341
2008-12-02,22.08691442947702
2008-12-03,22.077474748185164
2008-12-04,22.060303414353722
2008-12-05,22.021007827494486
2008-12-06,21.728349796570498
2008-12-07,21.780730258573442
2008-12-08,21.8377700468827
2008-12-09,21.841282211373272
2008-12-10,21.842475911907783
2008-12-11,21.841314865795194
2008-12-12,21.804698374019402
2008-12-13,21.779119076851426
2008-12-14,21.778745365133936
2008-12-15,21.760560480395508
2008-12-16,21.743678144264635
2008-12-17,21.738192201382656
2008-12-18,21.700374752534156
2008-12-19,21.683256578911667
2008-12-20,21.69477270504091
2008-12-21,21.709343833753906
2008-12-22,21.700962532128656
2008-12-23,21.696296578063688
2008-12-24,21.738330075608527
2008-12-25,21.736378066831733
2008-12-26,21.747596674894623
2008-12-27,21.750281594029996
2008-12-28,21.768165332432968
2008-12-29,21.78345848669723
2008-12-30,21.815006286537734
2008-12-31,21.862242721974617
2009-01-01,21.942722494704643
2009-01-02,22.053919247183718
2009-01-03,22.089969943598877
2009-01-04,22.144696058866128
2009-01-05,22.221488416279698
2009-01-06,22.277403173819703
2009-01-07,22.34974264365421
2009-01-08,22.41988967686622
2009-01-09,22.464638247585683
2009-01-10,22.53277936307704
2009-01-11,22.655212881603397
2009-01-12,22.76210880326991
2009-01-13,22.835231691820482
2009-01-14,22.916343824347287
2009-01-15,23.046535459371203
2009-01-16,23.188375821423577
2009-01-17,23.27151460680882
2009-01-18,23.42105748662427
2009-01-19,23.55554639437928
2009-01-20,23.750615961706217
2009-01-21,24.03038226616638
2009-01-22,24.258992064330617
2009-01-23,24.532846129060843
2009-01-24,24.803311836793128
2009-01-25,25.190918758852483
2009-01-26,25.45932191403363
2009-01-27,26.133709412781187
2009-01-28,26.602692522839035
2009-01-29,26.73932778944254
2009-01-30,26.748587215264887
2009-01-31,26.73932778944254
2009-02-01,26.73932778944254
2009-02-02,26.73932778944254
2009-02-03,26.73932778944254
2009-02-04,26.73932778944254
2009-02-05,26.73932778944254
2009-02-06,26.73932778944254
2009-02-07,26.73932778944254
2009-02-08,26.73932778944254
2009-02-09,26.73932778944254
2009-02-10,26.7355191543687
2009-02-11,26.728304014218654
2009-02-12,26.655445018587727
2009-02-13,26.553056534572075
2009-02-14,26.55599517686256
2009-02-15,26.510937283953414
2009-02-16,26.455917007016083
2009-02-17,26.42542665993507
2009-02-18,26.36606995230198
2009-02-19,26.35847974859644
2009-02-20,26.35847974859644
2009-02-21,26.352945042029326
2009-02-22,26.270493288364207
2009-02-23,26.181834207542234
2009-02-24,26.170211323751293
2009-02-25,26.078696488082535
2009-02-26,25.991209688859847
2009-02-27,25.97990581940576
2009-02-28,25.97990581940576
2009-03-01,25.97990581940576
2009-03-02,25.9730122844875
2009-03-03,25.938643962395037
2009-03-04,25.856594083367995
2009-03-05,25.79301994787186
2009-03-06,25.674618518025863
2009-03-07,25.60854528505935
2009-03-08,25.603527983868844
2009-03-09,25.60152171809948
2009-03-10,25.522126030124397
2009-03-11,25.38965549315982
2009-03-12,25.278117755671403
2009-03-13,25.22926822398404
2009-03-14,25.22926822398404
2009-03-15,25.22926822398404
2009-03-16,25.227053710242274
2009-03-17,25.14521117763901
2009-03-18,24.901928325840544
2009-03-19,24.85704852174968
2009-03-20,24.85704852174968
